indicator_id,geo_level,geo_name,year,period,sex,age_group,education,group_type,group,standardization,value,unit,ci_lower,ci_upper,n,source_id,source_ref,source_url,note
htp_current,germany,Deutschland,2018,2018,gesamt,18–64,gesamt,,,beobachtet,0.8,percent,,,,bgs_bayern,"Suchtmonitoring Bayern 1: Rauchen (2021), S. 4",https://www.lgl.bayern.de/publikationen/gesundheit/doc/gesundheitsreport_01_2021.pdf,"30-Tage-Prävalenz von Tabakerhitzern, Epidemiologischer Suchtsurvey (ESA) 2018; zitiert nach LGL"
lung_cancer_mortality,state,Saarland,2013,2013,weiblich,gesamt,gesamt,,,altersstandardisiert,36.45,per_100000,,,228.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2014,2014,gesamt,gesamt,gesamt,,,altersstandardisiert,60.25,per_100000,,,725.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2014,2014,männlich,gesamt,gesamt,,,altersstandardisiert,88.88,per_100000,,,472.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2014,2014,weiblich,gesamt,gesamt,,,altersstandardisiert,38.48,per_100000,,,253.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2015,2015,gesamt,gesamt,gesamt,,,altersstandardisiert,65.22,per_100000,,,795.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2015,2015,männlich,gesamt,gesamt,,,altersstandardisiert,94.29,per_100000,,,495.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2015,2015,weiblich,gesamt,gesamt,,,altersstandardisiert,43.85,per_100000,,,300.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2016,2016,gesamt,gesamt,gesamt,,,altersstandardisiert,59.31,per_100000,,,699.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2016,2016,männlich,gesamt,gesamt,,,altersstandardisiert,81.08,per_100000,,,434.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2016,2016,weiblich,gesamt,gesamt,,,altersstandardisiert,42.31,per_100000,,,265.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2017,2017,gesamt,gesamt,gesamt,,,altersstandardisiert,57.45,per_100000,,,701.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2017,2017,männlich,gesamt,gesamt,,,altersstandardisiert,81.99,per_100000,,,423.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2017,2017,weiblich,gesamt,gesamt,,,altersstandardisiert,39.75,per_100000,,,278.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2018,2018,gesamt,gesamt,gesamt,,,altersstandardisiert,61.27,per_100000,,,761.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2018,2018,männlich,gesamt,gesamt,,,altersstandardisiert,81.8,per_100000,,,465.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2018,2018,weiblich,gesamt,gesamt,,,altersstandardisiert,46.23,per_100000,,,296.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2019,2019,gesamt,gesamt,gesamt,,,altersstandardisiert,61.21,per_100000,,,757.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2019,2019,männlich,gesamt,gesamt,,,altersstandardisiert,83.21,per_100000,,,454.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2019,2019,weiblich,gesamt,gesamt,,,altersstandardisiert,44.67,per_100000,,,303.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2020,2020,gesamt,gesamt,gesamt,,,altersstandardisiert,56.21,per_100000,,,700.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2020,2020,männlich,gesamt,gesamt,,,altersstandardisiert,73.56,per_100000,,,424.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2020,2020,weiblich,gesamt,gesamt,,,altersstandardisiert,42.12,per_100000,,,276.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2021,2021,gesamt,gesamt,gesamt,,,altersstandardisiert,52.84,per_100000,,,651.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2021,2021,männlich,gesamt,gesamt,,,altersstandardisiert,72.23,per_100000,,,390.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2021,2021,weiblich,gesamt,gesamt,,,altersstandardisiert,37.78,per_100000,,,261.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2022,2022,gesamt,gesamt,gesamt,,,altersstandardisiert,57.89,per_100000,,,724.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2022,2022,männlich,gesamt,gesamt,,,altersstandardisiert,78.18,per_100000,,,450.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2022,2022,weiblich,gesamt,gesamt,,,altersstandardisiert,40.72,per_100000,,,274.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2023,2023,gesamt,gesamt,gesamt,,,altersstandardisiert,53.1,per_100000,,,687.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2023,2023,männlich,gesamt,gesamt,,,altersstandardisiert,67.63,per_100000,,,389.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Saarland,2023,2023,weiblich,gesamt,gesamt,,,altersstandardisiert,41.96,per_100000,,,298.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,1999,1999,gesamt,gesamt,gesamt,,,altersstandardisiert,44.87,per_100000,,,1931.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,1999,1999,männlich,gesamt,gesamt,,,altersstandardisiert,96.74,per_100000,,,1565.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,1999,1999,weiblich,gesamt,gesamt,,,altersstandardisiert,14.14,per_100000,,,366.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2000,2000,gesamt,gesamt,gesamt,,,altersstandardisiert,44.26,per_100000,,,1972.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2000,2000,männlich,gesamt,gesamt,,,altersstandardisiert,93.2,per_100000,,,1580.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2000,2000,weiblich,gesamt,gesamt,,,altersstandardisiert,14.37,per_100000,,,392.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2001,2001,gesamt,gesamt,gesamt,,,altersstandardisiert,43.91,per_100000,,,1964.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2001,2001,männlich,gesamt,gesamt,,,altersstandardisiert,90.57,per_100000,,,1591.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2001,2001,weiblich,gesamt,gesamt,,,altersstandardisiert,14.08,per_100000,,,373.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2002,2002,gesamt,gesamt,gesamt,,,altersstandardisiert,43.04,per_100000,,,1952.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2002,2002,männlich,gesamt,gesamt,,,altersstandardisiert,88.51,per_100000,,,1568.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2002,2002,weiblich,gesamt,gesamt,,,altersstandardisiert,14.3,per_100000,,,384.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2003,2003,gesamt,gesamt,gesamt,,,altersstandardisiert,44.73,per_100000,,,2033.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2003,2003,männlich,gesamt,gesamt,,,altersstandardisiert,90.85,per_100000,,,1613.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2003,2003,weiblich,gesamt,gesamt,,,altersstandardisiert,15.66,per_100000,,,420.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2004,2004,gesamt,gesamt,gesamt,,,altersstandardisiert,42.41,per_100000,,,1983.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2004,2004,männlich,gesamt,gesamt,,,altersstandardisiert,86.48,per_100000,,,1593.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2004,2004,weiblich,gesamt,gesamt,,,altersstandardisiert,14.11,per_100000,,,390.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2005,2005,gesamt,gesamt,gesamt,,,altersstandardisiert,43.77,per_100000,,,2025.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2005,2005,männlich,gesamt,gesamt,,,altersstandardisiert,85.0,per_100000,,,1583.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2005,2005,weiblich,gesamt,gesamt,,,altersstandardisiert,16.81,per_100000,,,442.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2006,2006,gesamt,gesamt,gesamt,,,altersstandardisiert,41.38,per_100000,,,1965.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2006,2006,männlich,gesamt,gesamt,,,altersstandardisiert,79.56,per_100000,,,1540.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2006,2006,weiblich,gesamt,gesamt,,,altersstandardisiert,15.56,per_100000,,,425.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2007,2007,gesamt,gesamt,gesamt,,,altersstandardisiert,41.95,per_100000,,,2014.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2007,2007,männlich,gesamt,gesamt,,,altersstandardisiert,79.73,per_100000,,,1538.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2007,2007,weiblich,gesamt,gesamt,,,altersstandardisiert,16.73,per_100000,,,476.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2008,2008,gesamt,gesamt,gesamt,,,altersstandardisiert,42.31,per_100000,,,2045.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2008,2008,männlich,gesamt,gesamt,,,altersstandardisiert,78.9,per_100000,,,1577.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2008,2008,weiblich,gesamt,gesamt,,,altersstandardisiert,16.73,per_100000,,,468.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2009,2009,gesamt,gesamt,gesamt,,,altersstandardisiert,41.27,per_100000,,,2027.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
lung_cancer_mortality,state,Sachsen,2009,2009,männlich,gesamt,gesamt,,,altersstandardisiert,79.41,per_100000,,,1596.0,rki_gbe_ncd,"Indikator 2020309 – Lungenkrebs: Sterblichkeit (Lungenkrebs: Sterblichkeit), Datenstand 2026-07-15",https://github.com/robert-koch-institut/Gesundheitsberichterstattung_-_Daten_zu_nichtuebertragbaren_Erkrankungen,Todesursachenstatistik; Europastandardbevölkerung
